occurrence_id,source_path,source_line,label,record_kind,baseline_presence,original_target,capability,disposition,native_owner,invariant,upstream_evidence,regression_requirement,behavioral_risk,accounting_impact,status,evidence_status
LP038,scripts/patch-prime-agent.mjs,704,pi-agent-core agent event listener result declaration,patch_definition,S and current D,node_modules/@earendil-works/pi-agent-core/dist/types.d.ts,P09,REPLACE_DESIGN,"packages/agent/src/{agent,agent-loop,types}.ts; coding-agent turn/execution coordinator; extension observer adapter",Awaited turn-end transitions,D propagates listener-returned invisible custom messages via emitTurnEnd and _turnEndBoundaryMessages; H AgentEventSink returns void. Replace message-injection ownership with typed continue/wait/checkpoint/finish/cancel outcomes; extensions observe committed state.,agent-loop.test.ts; P02 golden reminder sequence; X09/X10/F04/F35,Listener ordering or exceptions must not own continuation or durability,Explicit continuation remains within common metered request boundary,AUDITED_SOURCE_NOT_IMPLEMENTED,INTEGRATION-RISK
LP039,scripts/patch-prime-agent.mjs,715,pi-agent-core turn_end declaration,patch_definition,S and current D,node_modules/@earendil-works/pi-agent-core/dist/types.d.ts,P09,REPLACE_DESIGN,"packages/agent/src/{agent,agent-loop,types}.ts; coding-agent turn/execution coordinator; extension observer adapter",Awaited turn-end transitions,D propagates listener-returned invisible custom messages via emitTurnEnd and _turnEndBoundaryMessages; H AgentEventSink returns void. Replace message-injection ownership with typed continue/wait/checkpoint/finish/cancel outcomes; extensions observe committed state.,agent-loop.test.ts; P02 golden reminder sequence; X09/X10/F04/F35,Listener ordering or exceptions must not own continuation or durability,Explicit continuation remains within common metered request boundary,AUDITED_SOURCE_NOT_IMPLEMENTED,INTEGRATION-RISK
LP040,scripts/patch-prime-agent.mjs,732,finalized tool exchange declaration,patch_definition,S and current D,node_modules/@earendil-works/pi-agent-core/dist/types.d.ts,P08,PORT_NATIVE,"packages/agent/src/{agent-loop,types}.ts; coding-agent session journal and context/events",Finalized ordered exchange capture,"H finalizeExecutedToolCall already has prepared.args and middleware-final result (883+), but FinalizedToolCallOutcome loses executedInput and turn_end only exposes message/toolResults (344/364). Capture original input before transforms and executed input after validation; retain actual selected batch mode and source order.",packages/agent/test/agent-loop.test.ts; port legacy extension final-middleware/parallel fixtures; P02/P03/C06/R01,Early tool_result is not authoritative; parallel completion must not reorder source calls,Capture once at effect edge; original/executed arguments and exact final result are source evidence,AUDITED_SOURCE_NOT_IMPLEMENTED,INTEGRATION-RISK
LP041,scripts/patch-prime-agent.mjs,746,agent turn end finalized exchanges declaration,patch_definition,S and current D,node_modules/@earendil-works/pi-agent-core/dist/types.d.ts,P08,PORT_NATIVE,"packages/agent/src/{agent-loop,types}.ts; coding-agent session journal and context/events",Finalized ordered exchange capture,"H finalizeExecutedToolCall already has prepared.args and middleware-final result (883+), but FinalizedToolCallOutcome loses executedInput and turn_end only exposes message/toolResults (344/364). Capture original input before transforms and executed input after validation; retain actual selected batch mode and source order.",packages/agent/test/agent-loop.test.ts; port legacy extension final-middleware/parallel fixtures; P02/P03/C06/R01,Early tool_result is not authoritative; parallel completion must not reorder source calls,Capture once at effect edge; original/executed arguments and exact final result are source evidence,AUDITED_SOURCE_NOT_IMPLEMENTED,INTEGRATION-RISK
LP042,scripts/patch-prime-agent.mjs,759,pi-agent-core event sink result import,patch_definition,S and current D,node_modules/@earendil-works/pi-agent-core/dist/agent-loop.d.ts,P09,REPLACE_DESIGN,"packages/agent/src/{agent,agent-loop,types}.ts; coding-agent turn/execution coordinator; extension observer adapter",Awaited turn-end transitions,D propagates listener-returned invisible custom messages via emitTurnEnd and _turnEndBoundaryMessages; H AgentEventSink returns void. Replace message-injection ownership with typed continue/wait/checkpoint/finish/cancel outcomes; extensions observe committed state.,agent-loop.test.ts; P02 golden reminder sequence; X09/X10/F04/F35,Listener ordering or exceptions must not own continuation or durability,Explicit continuation remains within common metered request boundary,AUDITED_SOURCE_NOT_IMPLEMENTED,INTEGRATION-RISK
LP043,scripts/patch-prime-agent.mjs,766,pi-agent-core awaited event sink result declaration,patch_definition,S and current D,node_modules/@earendil-works/pi-agent-core/dist/agent-loop.d.ts,P09,REPLACE_DESIGN,"packages/agent/src/{agent,agent-loop,types}.ts; coding-agent turn/execution coordinator; extension observer adapter",Awaited turn-end transitions,D propagates listener-returned invisible custom messages via emitTurnEnd and _turnEndBoundaryMessages; H AgentEventSink returns void. Replace message-injection ownership with typed continue/wait/checkpoint/finish/cancel outcomes; extensions observe committed state.,agent-loop.test.ts; P02 golden reminder sequence; X09/X10/F04/F35,Listener ordering or exceptions must not own continuation or durability,Explicit continuation remains within common metered request boundary,AUDITED_SOURCE_NOT_IMPLEMENTED,INTEGRATION-RISK
LP044,scripts/patch-prime-agent.mjs,775,pi-agent-core awaited listener message result propagation,patch_definition,S and current D,node_modules/@earendil-works/pi-agent-core/dist/agent.js,P09,REPLACE_DESIGN,"packages/agent/src/{agent,agent-loop,types}.ts; coding-agent turn/execution coordinator; extension observer adapter",Awaited turn-end transitions,D propagates listener-returned invisible custom messages via emitTurnEnd and _turnEndBoundaryMessages; H AgentEventSink returns void. Replace message-injection ownership with typed continue/wait/checkpoint/finish/cancel outcomes; extensions observe committed state.,agent-loop.test.ts; P02 golden reminder sequence; X09/X10/F04/F35,Listener ordering or exceptions must not own continuation or durability,Explicit continuation remains within common metered request boundary,AUDITED_SOURCE_NOT_IMPLEMENTED,INTEGRATION-RISK
LP045,scripts/patch-prime-agent.mjs,792,pi-agent-core agent listener result import,patch_definition,S and current D,node_modules/@earendil-works/pi-agent-core/dist/agent.d.ts,P09,REPLACE_DESIGN,"packages/agent/src/{agent,agent-loop,types}.ts; coding-agent turn/execution coordinator; extension observer adapter",Awaited turn-end transitions,D propagates listener-returned invisible custom messages via emitTurnEnd and _turnEndBoundaryMessages; H AgentEventSink returns void. Replace message-injection ownership with typed continue/wait/checkpoint/finish/cancel outcomes; extensions observe committed state.,agent-loop.test.ts; P02 golden reminder sequence; X09/X10/F04/F35,Listener ordering or exceptions must not own continuation or durability,Explicit continuation remains within common metered request boundary,AUDITED_SOURCE_NOT_IMPLEMENTED,INTEGRATION-RISK
LP046,scripts/patch-prime-agent.mjs,799,pi-agent-core agent listener result declaration,patch_definition,S and current D,node_modules/@earendil-works/pi-agent-core/dist/agent.d.ts,P09,REPLACE_DESIGN,"packages/agent/src/{agent,agent-loop,types}.ts; coding-agent turn/execution coordinator; extension observer adapter",Awaited turn-end transitions,D propagates listener-returned invisible custom messages via emitTurnEnd and _turnEndBoundaryMessages; H AgentEventSink returns void. Replace message-injection ownership with typed continue/wait/checkpoint/finish/cancel outcomes; extensions observe committed state.,agent-loop.test.ts; P02 golden reminder sequence; X09/X10/F04/F35,Listener ordering or exceptions must not own continuation or durability,Explicit continuation remains within common metered request boundary,AUDITED_SOURCE_NOT_IMPLEMENTED,INTEGRATION-RISK
LP047,scripts/patch-prime-agent.mjs,809,awaited ordered turn_end handler results,patch_definition,S and current D,dist/core/extensions/runner.js,P09,REPLACE_DESIGN,"packages/agent/src/{agent,agent-loop,types}.ts; coding-agent turn/execution coordinator; extension observer adapter",Awaited turn-end transitions,D propagates listener-returned invisible custom messages via emitTurnEnd and _turnEndBoundaryMessages; H AgentEventSink returns void. Replace message-injection ownership with typed continue/wait/checkpoint/finish/cancel outcomes; extensions observe committed state.,agent-loop.test.ts; P02 golden reminder sequence; X09/X10/F04/F35,Listener ordering or exceptions must not own continuation or durability,Explicit continuation remains within common metered request boundary,AUDITED_SOURCE_NOT_IMPLEMENTED,INTEGRATION-RISK
LP048,scripts/patch-prime-agent.mjs,883,turn_end boundary message persistence marker,patch_definition,S and current D,dist/core/agent-session.js,P09,REPLACE_DESIGN,"packages/agent/src/{agent,agent-loop,types}.ts; coding-agent turn/execution coordinator; extension observer adapter",Awaited turn-end transitions,D propagates listener-returned invisible custom messages via emitTurnEnd and _turnEndBoundaryMessages; H AgentEventSink returns void. Replace message-injection ownership with typed continue/wait/checkpoint/finish/cancel outcomes; extensions observe committed state.,agent-loop.test.ts; P02 golden reminder sequence; X09/X10/F04/F35,Listener ordering or exceptions must not own continuation or durability,Explicit continuation remains within common metered request boundary,AUDITED_SOURCE_NOT_IMPLEMENTED,INTEGRATION-RISK
LP049,scripts/patch-prime-agent.mjs,889,extension turn_end mode bridge,patch_definition,S and current D,dist/core/agent-session.js,P08,PORT_NATIVE,"packages/agent/src/{agent-loop,types}.ts; coding-agent session journal and context/events",Finalized ordered exchange capture,"H finalizeExecutedToolCall already has prepared.args and middleware-final result (883+), but FinalizedToolCallOutcome loses executedInput and turn_end only exposes message/toolResults (344/364). Capture original input before transforms and executed input after validation; retain actual selected batch mode and source order.",packages/agent/test/agent-loop.test.ts; port legacy extension final-middleware/parallel fixtures; P02/P03/C06/R01,Early tool_result is not authoritative; parallel completion must not reorder source calls,Capture once at effect edge; original/executed arguments and exact final result are source evidence,AUDITED_SOURCE_NOT_IMPLEMENTED,INTEGRATION-RISK
LP050,scripts/patch-prime-agent.mjs,900,queued agent event result and boundary persistence await,patch_definition,S and current D,dist/core/agent-session.js,P09,REPLACE_DESIGN,"packages/agent/src/{agent,agent-loop,types}.ts; coding-agent turn/execution coordinator; extension observer adapter",Awaited turn-end transitions,D propagates listener-returned invisible custom messages via emitTurnEnd and _turnEndBoundaryMessages; H AgentEventSink returns void. Replace message-injection ownership with typed continue/wait/checkpoint/finish/cancel outcomes; extensions observe committed state.,agent-loop.test.ts; P02 golden reminder sequence; X09/X10/F04/F35,Listener ordering or exceptions must not own continuation or durability,Explicit continuation remains within common metered request boundary,AUDITED_SOURCE_NOT_IMPLEMENTED,INTEGRATION-RISK
LP051,scripts/patch-prime-agent.mjs,917,capture extension event result,patch_definition,S and current D,dist/core/agent-session.js,P09,REPLACE_DESIGN,"packages/agent/src/{agent,agent-loop,types}.ts; coding-agent turn/execution coordinator; extension observer adapter",Awaited turn-end transitions,D propagates listener-returned invisible custom messages via emitTurnEnd and _turnEndBoundaryMessages; H AgentEventSink returns void. Replace message-injection ownership with typed continue/wait/checkpoint/finish/cancel outcomes; extensions observe committed state.,agent-loop.test.ts; P02 golden reminder sequence; X09/X10/F04/F35,Listener ordering or exceptions must not own continuation or durability,Explicit continuation remains within common metered request boundary,AUDITED_SOURCE_NOT_IMPLEMENTED,INTEGRATION-RISK
LP052,scripts/patch-prime-agent.mjs,922,return queued extension event result,patch_definition,S and current D,dist/core/agent-session.js,P09,REPLACE_DESIGN,"packages/agent/src/{agent,agent-loop,types}.ts; coding-agent turn/execution coordinator; extension observer adapter",Awaited turn-end transitions,D propagates listener-returned invisible custom messages via emitTurnEnd and _turnEndBoundaryMessages; H AgentEventSink returns void. Replace message-injection ownership with typed continue/wait/checkpoint/finish/cancel outcomes; extensions observe committed state.,agent-loop.test.ts; P02 golden reminder sequence; X09/X10/F04/F35,Listener ordering or exceptions must not own continuation or durability,Explicit continuation remains within common metered request boundary,AUDITED_SOURCE_NOT_IMPLEMENTED,INTEGRATION-RISK
